reservoir,storage,capacity,pct_capacity,date,state
Alcova,156065,184300,84.7,04/2005,WY
Alcova,180376,184300,97.9,05/2005,WY
Alcova,181183,184300,98.3,06/2005,WY
Alcova,180620,184300,98,07/2005,WY
Alcova,181232,184300,98.3,08/2005,WY
Alcova,180083,184300,97.7,09/2005,WY
Alcova,180254,184300,97.8,10/2005,WY
Alcova,159486,184300,86.5,11/2005,WY
Alcova,156944,184300,85.2,12/2005,WY
Alcova,156651,184300,85,01/2006,WY
Alcova,156290,184300,84.8,02/2006,WY
Alcova,156718,184300,85,03/2006,WY
Alcova,157622,184300,85.5,04/2006,WY
Alcova,179888,184300,97.6,05/2006,WY
Alcova,179595,184300,97.4,06/2006,WY
Alcova,179888,184300,97.6,07/2006,WY
Alcova,180523,184300,98,08/2006,WY
Alcova,180107,184300,97.7,09/2006,WY
Alcova,179839,184300,97.6,10/2006,WY
Alcova,158734,184300,86.1,11/2006,WY
Alcova,156155,184300,84.7,12/2006,WY
Alcova,156268,184300,84.8,01/2007,WY
Alcova,156268,184300,84.8,02/2007,WY
Alcova,156380,184300,84.9,03/2007,WY
Alcova,157849,184300,85.6,04/2007,WY
Alcova,181109,184300,98.3,05/2007,WY
Alcova,180840,184300,98.1,06/2007,WY
Alcova,180889,184300,98.1,07/2007,WY
Alcova,181330,184300,98.4,08/2007,WY
Alcova,179961,184300,97.6,09/2007,WY
Alcova,179547,184300,97.4,10/2007,WY
Alcova,158348,184300,85.9,11/2007,WY
Alcova,156425,184300,84.9,12/2007,WY
Alcova,156561,184300,84.9,01/2008,WY
Alcova,156448,184300,84.9,02/2008,WY
Alcova,156583,184300,85,03/2008,WY
Alcova,157554,184300,85.5,04/2008,WY
Alcova,179742,184300,97.5,05/2008,WY
Alcova,179961,184300,97.6,06/2008,WY
Alcova,179815,184300,97.6,07/2008,WY
Alcova,180547,184300,98,08/2008,WY
Alcova,180694,184300,98,09/2008,WY
Alcova,181134,184300,98.3,10/2008,WY
Alcova,157872,184300,85.7,11/2008,WY
Alcova,156718,184300,85,12/2008,WY
Alcova,156786,184300,85.1,01/2009,WY
Alcova,156628,184300,85,02/2009,WY
Alcova,156470,184300,84.9,03/2009,WY
Alcova,158552,184300,86,04/2009,WY
Alcova,180229,184300,97.8,05/2009,WY
Alcova,180278,184300,97.8,06/2009,WY
Alcova,180620,184300,98,07/2009,WY
Alcova,180376,184300,97.9,08/2009,WY
Alcova,180571,184300,98,09/2009,WY
Alcova,179473,184300,97.4,10/2009,WY
Alcova,160079,184300,86.9,11/2009,WY
Alcova,156538,184300,84.9,12/2009,WY
Alcova,155908,184300,84.6,01/2010,WY
Alcova,155998,184300,84.6,02/2010,WY
Alcova,156335,184300,84.8,03/2010,WY
Alcova,157758,184300,85.6,04/2010,WY
Alcova,179985,184300,97.7,05/2010,WY
Alcova,179985,184300,97.7,06/2010,WY
Alcova,179717,184300,97.5,07/2010,WY
Alcova,180254,184300,97.8,08/2010,WY
Alcova,179766,184300,97.5,09/2010,WY
Alcova,180474,184300,97.9,10/2010,WY
Alcova,156200,184300,84.8,11/2010,WY
Alcova,156786,184300,85.1,12/2010,WY
Alcova,156809,184300,85.1,01/2011,WY
Alcova,156718,184300,85,02/2011,WY
Alcova,156786,184300,85.1,03/2011,WY
Alcova,157464,184300,85.4,04/2011,WY
Alcova,180596,184300,98,05/2011,WY
Alcova,180694,184300,98,06/2011,WY
Alcova,180938,184300,98.2,07/2011,WY
Alcova,180816,184300,98.1,08/2011,WY
Alcova,180767,184300,98.1,09/2011,WY
Alcova,180743,184300,98.1,10/2011,WY
Alcova,156718,184300,85,11/2011,WY
Alcova,157125,184300,85.3,12/2011,WY
Alcova,156718,184300,85,01/2012,WY
Alcova,156967,184300,85.2,02/2012,WY
Alcova,157102,184300,85.2,03/2012,WY
Alcova,158303,184300,85.9,04/2012,WY
Alcova,179449,184300,97.4,05/2012,WY
Alcova,180498,184300,97.9,06/2012,WY
Alcova,180840,184300,98.1,07/2012,WY
Alcova,181085,184300,98.3,08/2012,WY
Alcova,180987,184300,98.2,09/2012,WY
Alcova,180816,184300,98.1,10/2012,WY
Alcova,155930,184300,84.6,11/2012,WY
Alcova,157306,184300,85.4,12/2012,WY
Alcova,157419,184300,85.4,01/2013,WY
Alcova,156876,184300,85.1,02/2013,WY
Alcova,157147,184300,85.3,03/2013,WY
Alcova,157306,184300,85.4,04/2013,WY
Alcova,180400,184300,97.9,05/2013,WY
Alcova,180791,184300,98.1,06/2013,WY
Alcova,181109,184300,98.3,07/2013,WY
Alcova,181061,184300,98.2,08/2013,WY
Alcova,181134,184300,98.3,09/2013,WY
Alcova,180474,184300,97.9,10/2013,WY
Alcova,156561,184300,84.9,11/2013,WY
Alcova,156470,184300,84.9,12/2013,WY
Alcova,147375,184300,80,01/2014,WY
Alcova,144995,184300,78.7,02/2014,WY
Alcova,145319,184300,78.8,03/2014,WY
Alcova,153068,184300,83.1,04/2014,WY
Alcova,179961,184300,97.6,05/2014,WY
Alcova,179912,184300,97.6,06/2014,WY
Alcova,180840,184300,98.1,07/2014,WY
Alcova,180987,184300,98.2,08/2014,WY
Alcova,180767,184300,98.1,09/2014,WY
Alcova,180474,184300,97.9,10/2014,WY
Alcova,157509,184300,85.5,11/2014,WY
Alcova,157034,184300,85.2,12/2014,WY
Alcova,157012,184300,85.2,01/2015,WY
Alcova,156718,184300,85,02/2015,WY
Alcova,157238,184300,85.3,03/2015,WY
Alcova,158371,184300,85.9,04/2015,WY
Alcova,180059,184300,97.7,05/2015,WY
Alcova,180181,184300,97.8,06/2015,WY
Alcova,179937,184300,97.6,07/2015,WY
Alcova,179937,184300,97.6,08/2015,WY
Alcova,180254,184300,97.8,09/2015,WY
Alcova,180156,184300,97.8,10/2015,WY
Alcova,156696,184300,85,11/2015,WY
Alcova,156922,184300,85.1,12/2015,WY
Alcova,157373,184300,85.4,01/2016,WY
Alcova,156673,184300,85,02/2016,WY
Alcova,156673,184300,85,03/2016,WY
Alcova,157758,184300,85.6,04/2016,WY
Alcova,179985,184300,97.7,05/2016,WY
Alcova,180059,184300,97.7,06/2016,WY
Alcova,180816,184300,98.1,07/2016,WY
Alcova,180791,184300,98.1,08/2016,WY
Alcova,180669,184300,98,09/2016,WY
Alcova,180523,184300,98,10/2016,WY
Alcova,158144,184300,85.8,11/2016,WY
Alcova,156944,184300,85.2,12/2016,WY
Alcova,157147,184300,85.3,01/2017,WY
Alcova,157260,184300,85.3,02/2017,WY
Alcova,157283,184300,85.3,03/2017,WY
Alcova,158348,184300,85.9,04/2017,WY
Alcova,180669,184300,98,05/2017,WY
Alcova,180523,184300,98,06/2017,WY
Alcova,180840,184300,98.1,07/2017,WY
Alcova,180425,184300,97.9,08/2017,WY
Alcova,180791,184300,98.1,09/2017,WY
Alcova,180327,184300,97.8,10/2017,WY
Alcova,157622,184300,85.5,11/2017,WY
Alcova,156967,184300,85.2,12/2017,WY
Alcova,156696,184300,85,01/2018,WY
Alcova,156809,184300,85.1,02/2018,WY
Alcova,156133,184300,84.7,03/2018,WY
Alcova,157917,184300,85.7,04/2018,WY
Alcova,179912,184300,97.6,05/2018,WY
Alcova,180303,184300,97.8,06/2018,WY
Alcova,180107,184300,97.7,07/2018,WY
Alcova,180156,184300,97.8,08/2018,WY
Alcova,180229,184300,97.8,09/2018,WY
Alcova,180034,184300,97.7,10/2018,WY
Alcova,157125,184300,85.3,11/2018,WY
Alcova,157577,184300,85.5,12/2018,WY
Alcova,157125,184300,85.3,01/2019,WY
Alcova,157193,184300,85.3,02/2019,WY
Alcova,157306,184300,85.4,03/2019,WY
Boysen,566815,596000,95.1,01/2000,WY
Boysen,551121,596000,92.5,02/2000,WY
Boysen,547104,596000,91.8,03/2000,WY
Boysen,543434,596000,91.2,04/2000,WY
Boysen,521155,596000,87.4,05/2000,WY
Boysen,562687,596000,94.4,06/2000,WY
Boysen,594618,596000,99.8,07/2000,WY
Boysen,558093,596000,93.6,08/2000,WY
Boysen,517953,596000,86.9,09/2000,WY
Boysen,502146,596000,84.3,10/2000,WY
Boysen,489304,596000,82.1,11/2000,WY
Boysen,484353,596000,81.3,12/2000,WY
Boysen,476846,596000,80,01/2001,WY
Boysen,465319,596000,78.1,02/2001,WY
Boysen,454274,596000,76.2,03/2001,WY
Boysen,467008,596000,78.4,04/2001,WY
Boysen,457048,596000,76.7,05/2001,WY
Boysen,433821,596000,72.8,06/2001,WY
Boysen,389159,596000,65.3,07/2001,WY
Boysen,336570,596000,56.5,08/2001,WY
Boysen,288970,596000,48.5,09/2001,WY
Boysen,264313,596000,44.3,10/2001,WY
Boysen,259440,596000,43.5,11/2001,WY
Boysen,256515,596000,43,12/2001,WY
Boysen,261869,596000,43.9,01/2002,WY
Boysen,266152,596000,44.7,02/2002,WY
Boysen,270050,596000,45.3,03/2002,WY
Boysen,283686,596000,47.6,04/2002,WY
Boysen,283686,596000,47.6,05/2002,WY
Boysen,248028,596000,41.6,06/2002,WY
Boysen,260047,596000,43.6,07/2002,WY
Boysen,231152,596000,38.8,08/2002,WY
Boysen,204084,596000,34.2,09/2002,WY
Boysen,198901,596000,33.4,10/2002,WY
Boysen,214142,596000,35.9,11/2002,WY
Boysen,225612,596000,37.9,12/2002,WY
Boysen,238599,596000,40,01/2003,WY
Boysen,254706,596000,42.7,02/2003,WY
Boysen,268509,596000,45.1,03/2003,WY
Boysen,305737,596000,51.3,04/2003,WY
Boysen,313729,596000,52.6,05/2003,WY
Boysen,333612,596000,56,06/2003,WY
Boysen,376268,596000,63.1,07/2003,WY
Boysen,348087,596000,58.4,08/2003,WY
Boysen,311528,596000,52.3,09/2003,WY
Boysen,311855,596000,52.3,10/2003,WY
Boysen,318813,596000,53.5,11/2003,WY
Boysen,335088,596000,56.2,12/2003,WY
Boysen,350536,596000,58.8,01/2004,WY
Boysen,361010,596000,60.6,02/2004,WY
Boysen,373360,596000,62.6,03/2004,WY
Boysen,401961,596000,67.4,04/2004,WY
Boysen,406932,596000,68.3,05/2004,WY
Boysen,413375,596000,69.4,06/2004,WY
Boysen,449717,596000,75.5,07/2004,WY
Boysen,493113,596000,82.7,08/2004,WY
Boysen,472981,596000,79.4,09/2004,WY
Boysen,475124,596000,79.7,10/2004,WY
Boysen,517648,596000,86.9,11/2004,WY
Boysen,548866,596000,92.1,12/2004,WY
Boysen,565159,596000,94.8,01/2005,WY
Boysen,582422,596000,97.7,02/2005,WY
Boysen,598786,596000,100.5,03/2005,WY
Boysen,613421,596000,102.9,04/2005,WY
Boysen,591157,596000,99.2,05/2005,WY
Boysen,661562,596000,111,06/2005,WY
Boysen,697403,596000,117,07/2005,WY
Boysen,670068,596000,112.4,08/2005,WY
Boysen,628144,596000,105.4,09/2005,WY
Boysen,591848,596000,99.3,10/2005,WY
Boysen,587372,596000,98.6,11/2005,WY
Boysen,578359,596000,97,12/2005,WY
Boysen,555818,596000,93.3,01/2006,WY
Boysen,543752,596000,91.2,02/2006,WY
Boysen,530233,596000,89,03/2006,WY
Boysen,516735,596000,86.7,04/2006,WY
Boysen,504083,596000,84.6,05/2006,WY
Boysen,509029,596000,85.4,06/2006,WY
Boysen,504082,596000,84.6,07/2006,WY
Boysen,459977,596000,77.2,08/2006,WY
Boysen,416366,596000,69.9,09/2006,WY
Boysen,407702,596000,68.4,10/2006,WY
Boysen,429006,596000,72,11/2006,WY
Boysen,440155,596000,73.9,12/2006,WY
Boysen,434489,596000,72.9,01/2007,WY
Boysen,423050,596000,71,02/2007,WY
Boysen,419368,596000,70.4,03/2007,WY
Boysen,424235,596000,71.2,04/2007,WY
Boysen,422915,596000,71,05/2007,WY
Boysen,442874,596000,74.3,06/2007,WY
Boysen,438265,596000,73.5,07/2007,WY
Boysen,399424,596000,67,08/2007,WY
Boysen,367454,596000,61.7,09/2007,WY
Boysen,349601,596000,58.7,10/2007,WY
Boysen,357812,596000,60,11/2007,WY
Boysen,372510,596000,62.5,12/2007,WY
Boysen,379439,596000,63.7,01/2008,WY
Boysen,382620,596000,64.2,02/2008,WY
Boysen,390523,596000,65.5,03/2008,WY
Boysen,407576,596000,68.4,04/2008,WY
Boysen,405657,596000,68.1,05/2008,WY
Boysen,472981,596000,79.4,06/2008,WY
Boysen,580052,596000,97.3,07/2008,WY
Boysen,622546,596000,104.5,08/2008,WY
Boysen,591157,596000,99.2,09/2008,WY
Boysen,588746,596000,98.8,10/2008,WY
Boysen,582422,596000,97.7,11/2008,WY
Boysen,586010,596000,98.3,12/2008,WY
Boysen,572809,596000,96.1,01/2009,WY
Boysen,563507,596000,94.5,02/2009,WY
Boysen,557440,596000,93.5,03/2009,WY
Boysen,551278,596000,92.5,04/2009,WY
Boysen,561531,596000,94.2,05/2009,WY
Boysen,577683,596000,96.9,06/2009,WY
Boysen,728508,596000,122.2,07/2009,WY
Boysen,673485,596000,113,08/2009,WY
Boysen,643683,596000,108,09/2009,WY
Boysen,619493,596000,103.9,10/2009,WY
Boysen,623451,596000,104.6,11/2009,WY
Boysen,618775,596000,103.8,12/2009,WY
Boysen,593924,596000,99.7,01/2010,WY
Boysen,568972,596000,95.5,02/2010,WY
Boysen,550633,596000,92.4,03/2010,WY
Boysen,554676,596000,93.1,04/2010,WY
Boysen,575832,596000,96.6,05/2010,WY
Boysen,538525,596000,90.4,06/2010,WY
Boysen,680374,596000,114.2,07/2010,WY
Boysen,656872,596000,110.2,08/2010,WY
Boysen,618242,596000,103.7,09/2010,WY
Boysen,599135,596000,100.5,10/2010,WY
Boysen,587029,596000,98.5,11/2010,WY
Boysen,581750,596000,97.6,12/2010,WY
Boysen,578524,596000,97.1,01/2011,WY
Boysen,568809,596000,95.4,02/2011,WY
Boysen,557766,596000,93.6,03/2011,WY
Boysen,555326,596000,93.2,04/2011,WY
Boysen,510683,596000,85.7,05/2011,WY
Boysen,423178,596000,71,06/2011,WY
Boysen,516127,596000,86.6,07/2011,WY
Boysen,717511,596000,120.4,08/2011,WY
Boysen,666091,596000,111.8,09/2011,WY
Boysen,651461,596000,109.3,10/2011,WY
Boysen,654445,596000,109.8,11/2011,WY
Boysen,650719,596000,109.2,12/2011,WY
Boysen,637617,596000,107,01/2012,WY
Boysen,624349,596000,104.8,02/2012,WY
Boysen,608100,596000,102,03/2012,WY
Boysen,599314,596000,100.6,04/2012,WY
Boysen,587372,596000,98.6,05/2012,WY
Boysen,563507,596000,94.5,06/2012,WY
Boysen,579713,596000,97.3,07/2012,WY
Boysen,534439,596000,89.7,08/2012,WY
Boysen,495033,596000,83.1,09/2012,WY
Boysen,473552,596000,79.5,10/2012,WY
Boysen,466167,596000,78.2,11/2012,WY
Boysen,477701,596000,80.2,12/2012,WY
Boysen,478565,596000,80.3,01/2013,WY
Boysen,477414,596000,80.1,02/2013,WY
Boysen,478853,596000,80.3,03/2013,WY
Boysen,487992,596000,81.9,04/2013,WY
Boysen,487700,596000,81.8,05/2013,WY
Boysen,504980,596000,84.7,06/2013,WY
Boysen,497687,596000,83.5,07/2013,WY
Boysen,461522,596000,77.4,08/2013,WY
Boysen,423442,596000,71,09/2013,WY
Boysen,441380,596000,74.1,10/2013,WY
Boysen,501550,596000,84.2,11/2013,WY
Boysen,529922,596000,88.9,12/2013,WY
Boysen,541055,596000,90.8,01/2014,WY
Boysen,551121,596000,92.5,02/2014,WY
Boysen,556954,596000,93.4,03/2014,WY
Boysen,567147,596000,95.2,04/2014,WY
Boysen,519932,596000,87.2,05/2014,WY
Boysen,554517,596000,93,06/2014,WY
Boysen,686341,596000,115.2,07/2014,WY
Boysen,678072,596000,113.8,08/2014,WY
Boysen,659122,596000,110.6,09/2014,WY
Boysen,626695,596000,105.2,10/2014,WY
Boysen,655001,596000,109.9,11/2014,WY
Boysen,649601,596000,109,12/2014,WY
Boysen,642208,596000,107.8,01/2015,WY
Boysen,631051,596000,105.9,02/2015,WY
Boysen,627057,596000,105.2,03/2015,WY
Boysen,619677,596000,104,04/2015,WY
Boysen,607392,596000,101.9,05/2015,WY
Boysen,681142,596000,114.3,06/2015,WY
Boysen,708588,596000,118.9,07/2015,WY
Boysen,659306,596000,110.6,08/2015,WY
Boysen,619852,596000,104,09/2015,WY
Boysen,590981,596000,99.2,10/2015,WY
Boysen,579374,596000,97.2,11/2015,WY
Boysen,572809,596000,96.1,12/2015,WY
Boysen,561371,596000,94.2,01/2016,WY
Boysen,545659,596000,91.6,02/2016,WY
Boysen,541055,596000,90.8,03/2016,WY
Boysen,545979,596000,91.6,04/2016,WY
Boysen,571976,596000,96,05/2016,WY
Boysen,601235,596000,100.9,06/2016,WY
Boysen,685756,596000,115.1,07/2016,WY
Boysen,636152,596000,106.7,08/2016,WY
Boysen,593400,596000,99.6,09/2016,WY
Boysen,584809,596000,98.1,10/2016,WY
Boysen,608100,596000,102,11/2016,WY
Boysen,620930,596000,104.2,12/2016,WY
Boysen,604569,596000,101.4,01/2017,WY
Boysen,590644,596000,99.1,02/2017,WY
Boysen,620211,596000,104.1,03/2017,WY
Boysen,578186,596000,97,04/2017,WY
Boysen,424899,596000,71.3,05/2017,WY
Boysen,443280,596000,74.4,06/2017,WY
Boysen,776776,596000,130.3,07/2017,WY
Boysen,690980,596000,115.9,08/2017,WY
Boysen,652770,596000,109.5,09/2017,WY
Boysen,676923,596000,113.6,10/2017,WY
Boysen,656689,596000,110.2,11/2017,WY
Boysen,639273,596000,107.3,12/2017,WY
Boysen,620211,596000,104.1,01/2018,WY
Boysen,598088,596000,100.4,02/2018,WY
Boysen,575832,596000,96.6,03/2018,WY
Boysen,531325,596000,89.1,04/2018,WY
Boysen,418850,596000,70.3,05/2018,WY
Boysen,630323,596000,105.8,06/2018,WY
Boysen,737191,596000,123.7,07/2018,WY
Boysen,676923,596000,113.6,08/2018,WY
Boysen,638351,596000,107.1,09/2018,WY
Boysen,612882,596000,102.8,10/2018,WY
Boysen,601235,596000,100.9,11/2018,WY
Boysen,592885,596000,99.5,12/2018,WY
Boysen,573651,596000,96.3,01/2019,WY
Boysen,552738,596000,92.7,02/2019,WY
Boysen,534439,596000,89.7,03/2019,WY
"Buffalo Bill",457452,646600,70.7,01/2000,WY
"Buffalo Bill",448968,646600,69.4,02/2000,WY
"Buffalo Bill",441808,646600,68.3,03/2000,WY
"Buffalo Bill",436190,646600,67.5,04/2000,WY
"Buffalo Bill",430783,646600,66.6,05/2000,WY
"Buffalo Bill",504041,646600,78,06/2000,WY
"Buffalo Bill",618100,646600,95.6,07/2000,WY
"Buffalo Bill",571781,646600,88.4,08/2000,WY
"Buffalo Bill",477720,646600,73.9,09/2000,WY
"Buffalo Bill",400359,646600,61.9,10/2000,WY
"Buffalo Bill",390328,646600,60.4,11/2000,WY
"Buffalo Bill",385322,646600,59.6,12/2000,WY
"Buffalo Bill",379030,646600,58.6,01/2001,WY
"Buffalo Bill",370237,646600,57.3,02/2001,WY
"Buffalo Bill",362463,646600,56.1,03/2001,WY
"Buffalo Bill",358379,646600,55.4,04/2001,WY
"Buffalo Bill",352124,646600,54.5,05/2001,WY
"Buffalo Bill",406889,646600,62.9,06/2001,WY
"Buffalo Bill",463978,646600,71.8,07/2001,WY
"Buffalo Bill",403374,646600,62.4,08/2001,WY
"Buffalo Bill",322881,646600,49.9,09/2001,WY
"Buffalo Bill",267375,646600,41.4,10/2001,WY
"Buffalo Bill",261283,646600,40.4,11/2001,WY
"Buffalo Bill",272509,646600,42.1,12/2001,WY
"Buffalo Bill",276116,646600,42.7,01/2002,WY
"Buffalo Bill",280178,646600,43.3,02/2002,WY
"Buffalo Bill",283285,646600,43.8,03/2002,WY
"Buffalo Bill",287463,646600,44.5,04/2002,WY
"Buffalo Bill",299764,646600,46.4,05/2002,WY
"Buffalo Bill",316003,646600,48.9,06/2002,WY
"Buffalo Bill",496326,646600,76.8,07/2002,WY
"Buffalo Bill",492119,646600,76.1,08/2002,WY
"Buffalo Bill",415588,646600,64.3,09/2002,WY
"Buffalo Bill",358903,646600,55.5,10/2002,WY
"Buffalo Bill",350721,646600,54.2,11/2002,WY
"Buffalo Bill",357143,646600,55.2,12/2002,WY
"Buffalo Bill",361871,646600,56,01/2003,WY
"Buffalo Bill",368418,646600,57,02/2003,WY
"Buffalo Bill",373258,646600,57.7,03/2003,WY
"Buffalo Bill",384063,646600,59.4,04/2003,WY
"Buffalo Bill",399591,646600,61.8,05/2003,WY
"Buffalo Bill",502975,646600,77.8,06/2003,WY
"Buffalo Bill",619637,646600,95.8,07/2003,WY
"Buffalo Bill",614178,646600,95,08/2003,WY
"Buffalo Bill",530468,646600,82,09/2003,WY
"Buffalo Bill",465714,646600,72,10/2003,WY
"Buffalo Bill",444733,646600,68.8,11/2003,WY
"Buffalo Bill",450537,646600,69.7,12/2003,WY
"Buffalo Bill",457989,646600,70.8,01/2004,WY
"Buffalo Bill",463731,646600,71.7,02/2004,WY
"Buffalo Bill",468610,646600,72.5,03/2004,WY
"Buffalo Bill",483550,646600,74.8,04/2004,WY
"Buffalo Bill",473892,646600,73.3,05/2004,WY
"Buffalo Bill",442385,646600,68.4,06/2004,WY
"Buffalo Bill",519283,646600,80.3,07/2004,WY
"Buffalo Bill",521439,646600,80.6,08/2004,WY
"Buffalo Bill",463721,646600,71.7,09/2004,WY
"Buffalo Bill",438829,646600,67.9,10/2004,WY
"Buffalo Bill",440183,646600,68.1,11/2004,WY
"Buffalo Bill",455125,646600,70.4,12/2004,WY
"Buffalo Bill",461015,646600,71.3,01/2005,WY
"Buffalo Bill",466873,646600,72.2,02/2005,WY
"Buffalo Bill",470594,646600,72.8,03/2005,WY
"Buffalo Bill",475055,646600,73.5,04/2005,WY
"Buffalo Bill",483224,646600,74.7,05/2005,WY
"Buffalo Bill",598265,646600,92.5,06/2005,WY
"Buffalo Bill",625532,646600,96.7,07/2005,WY
"Buffalo Bill",592628,646600,91.7,08/2005,WY
"Buffalo Bill",518094,646600,80.1,09/2005,WY
"Buffalo Bill",450274,646600,69.6,10/2005,WY
"Buffalo Bill",451259,646600,69.8,11/2005,WY
"Buffalo Bill",466837,646600,72.2,12/2005,WY
"Buffalo Bill",471060,646600,72.9,01/2006,WY
"Buffalo Bill",472505,646600,73.1,02/2006,WY
"Buffalo Bill",472985,646600,73.1,03/2006,WY
"Buffalo Bill",474963,646600,73.5,04/2006,WY
"Buffalo Bill",472593,646600,73.1,05/2006,WY
"Buffalo Bill",557523,646600,86.2,06/2006,WY
"Buffalo Bill",636396,646600,98.4,07/2006,WY
"Buffalo Bill",590138,646600,91.3,08/2006,WY
"Buffalo Bill",503392,646600,77.9,09/2006,WY
"Buffalo Bill",441121,646600,68.2,10/2006,WY
"Buffalo Bill",433451,646600,67,11/2006,WY
"Buffalo Bill",446705,646600,69.1,12/2006,WY
"Buffalo Bill",447191,646600,69.2,01/2007,WY
"Buffalo Bill",445330,646600,68.9,02/2007,WY
"Buffalo Bill",445148,646600,68.8,03/2007,WY
"Buffalo Bill",457725,646600,70.8,04/2007,WY
"Buffalo Bill",485597,646600,75.1,05/2007,WY
"Buffalo Bill",562453,646600,87,06/2007,WY
"Buffalo Bill",622140,646600,96.2,07/2007,WY
"Buffalo Bill",555134,646600,85.9,08/2007,WY
"Buffalo Bill",482474,646600,74.6,09/2007,WY
"Buffalo Bill",417846,646600,64.6,10/2007,WY
"Buffalo Bill",424403,646600,65.6,11/2007,WY
"Buffalo Bill",438181,646600,67.8,12/2007,WY
"Buffalo Bill",443390,646600,68.6,01/2008,WY
"Buffalo Bill",447300,646600,69.2,02/2008,WY
"Buffalo Bill",452198,646600,69.9,03/2008,WY
"Buffalo Bill",455220,646600,70.4,04/2008,WY
"Buffalo Bill",438336,646600,67.8,05/2008,WY
"Buffalo Bill",477316,646600,73.8,06/2008,WY
"Buffalo Bill",578615,646600,89.5,07/2008,WY
"Buffalo Bill",628771,646600,97.2,08/2008,WY
"Buffalo Bill",559173,646600,86.5,09/2008,WY
"Buffalo Bill",484411,646600,74.9,10/2008,WY
"Buffalo Bill",461285,646600,71.3,11/2008,WY
"Buffalo Bill",459067,646600,71,12/2008,WY
"Buffalo Bill",452816,646600,70,01/2009,WY
"Buffalo Bill",443663,646600,68.6,02/2009,WY
"Buffalo Bill",436676,646600,67.5,03/2009,WY
"Buffalo Bill",432923,646600,67,04/2009,WY
"Buffalo Bill",436096,646600,67.4,05/2009,WY
"Buffalo Bill",536030,646600,82.9,06/2009,WY
"Buffalo Bill",596981,646600,92.3,07/2009,WY
"Buffalo Bill",622084,646600,96.2,08/2009,WY
"Buffalo Bill",560457,646600,86.7,09/2009,WY
"Buffalo Bill",486016,646600,75.2,10/2009,WY
"Buffalo Bill",460463,646600,71.2,11/2009,WY
"Buffalo Bill",456827,646600,70.7,12/2009,WY
"Buffalo Bill",448252,646600,69.3,01/2010,WY
"Buffalo Bill",440800,646600,68.2,02/2010,WY
"Buffalo Bill",432311,646600,66.9,03/2010,WY
"Buffalo Bill",425925,646600,65.9,04/2010,WY
"Buffalo Bill",413497,646600,63.9,05/2010,WY
"Buffalo Bill",387276,646600,59.9,06/2010,WY
"Buffalo Bill",603139,646600,93.3,07/2010,WY
"Buffalo Bill",608580,646600,94.1,08/2010,WY
"Buffalo Bill",537616,646600,83.1,09/2010,WY
"Buffalo Bill",485526,646600,75.1,10/2010,WY
"Buffalo Bill",457581,646600,70.8,11/2010,WY
"Buffalo Bill",455551,646600,70.5,12/2010,WY
"Buffalo Bill",452334,646600,70,01/2011,WY
"Buffalo Bill",446081,646600,69,02/2011,WY
"Buffalo Bill",438145,646600,67.8,03/2011,WY
"Buffalo Bill",433323,646600,67,04/2011,WY
"Buffalo Bill",334999,646600,51.8,05/2011,WY
"Buffalo Bill",313936,646600,48.6,06/2011,WY
"Buffalo Bill",472134,646600,73,07/2011,WY
"Buffalo Bill",620237,646600,95.9,08/2011,WY
"Buffalo Bill",571457,646600,88.4,09/2011,WY
"Buffalo Bill",482678,646600,74.6,10/2011,WY
"Buffalo Bill",452607,646600,70,11/2011,WY
"Buffalo Bill",457421,646600,70.7,12/2011,WY
"Buffalo Bill",454487,646600,70.3,01/2012,WY
"Buffalo Bill",449415,646600,69.5,02/2012,WY
"Buffalo Bill",442035,646600,68.4,03/2012,WY
"Buffalo Bill",451600,646600,69.8,04/2012,WY
"Buffalo Bill",480646,646600,74.3,05/2012,WY
"Buffalo Bill",502887,646600,77.8,06/2012,WY
"Buffalo Bill",629853,646600,97.4,07/2012,WY
"Buffalo Bill",605219,646600,93.6,08/2012,WY
"Buffalo Bill",520323,646600,80.5,09/2012,WY
"Buffalo Bill",448858,646600,69.4,10/2012,WY
"Buffalo Bill",423760,646600,65.5,11/2012,WY
"Buffalo Bill",430064,646600,66.5,12/2012,WY
"Buffalo Bill",430753,646600,66.6,01/2013,WY
"Buffalo Bill",430228,646600,66.5,02/2013,WY
"Buffalo Bill",429993,646600,66.5,03/2013,WY
"Buffalo Bill",429833,646600,66.5,04/2013,WY
"Buffalo Bill",420520,646600,65,05/2013,WY
"Buffalo Bill",528198,646600,81.7,06/2013,WY
"Buffalo Bill",635527,646600,98.3,07/2013,WY
"Buffalo Bill",590967,646600,91.4,08/2013,WY
"Buffalo Bill",507525,646600,78.5,09/2013,WY
"Buffalo Bill",466421,646600,72.1,10/2013,WY
"Buffalo Bill",482182,646600,74.6,11/2013,WY
"Buffalo Bill",477674,646600,73.9,12/2013,WY
"Buffalo Bill",470942,646600,72.8,01/2014,WY
"Buffalo Bill",464006,646600,71.8,02/2014,WY
"Buffalo Bill",456217,646600,70.6,03/2014,WY
"Buffalo Bill",450884,646600,69.7,04/2014,WY
"Buffalo Bill",391720,646600,60.6,05/2014,WY
"Buffalo Bill",452946,646600,70.1,06/2014,WY
"Buffalo Bill",606035,646600,93.7,07/2014,WY
"Buffalo Bill",625562,646600,96.7,08/2014,WY
